id,female,age,state
9435,1,42,1
9436,0,50,3
9437,1,75,1
9438,0,96,2
9439,0,80,3
9440,1,50,1
9441,0,81,3
9442,1,40,1
9443,1,97,3
9444,0,51,3
9445,0,95,2
9446,1,76,2
9447,1,92,1
9448,1,46,1
9449,0,79,3
9450,0,64,2
9451,1,78,1
9452,0,41,1
9453,1,97,2
9454,1,62,2
9455,0,82,3
9456,0,98,3
9457,0,52,3
9458,0,97,2
9459,1,62,1
9460,1,100,2
9461,0,99,3
9462,1,79,2
9463,1,88,3
9464,0,56,1
9465,1,85,2
9466,1,99,1
9467,1,56,1
9468,0,65,3
9469,0,79,1
9470,1,66,1
9471,1,74,1
9472,1,73,2
9473,0,74,1
9474,0,92,2
9475,1,98,2
9476,1,48,1
9477,0,74,2
9478,1,62,2
9479,0,42,1
9480,0,70,3
9481,1,85,1
9482,0,82,2
9483,0,72,3
9484,0,79,1
9485,1,76,2
9486,0,90,1
9487,0,60,1
9488,1,69,1
9489,1,60,2
9490,0,56,2
9491,1,50,2
9492,1,79,2
9493,0,48,2
9494,0,49,1
9495,1,75,1
9496,1,85,1
9497,0,97,3
9498,1,74,1
9499,1,95,1
9500,1,94,3
9501,0,97,3
9502,1,77,1
9503,1,93,1
9504,0,62,3
9505,0,55,1
9506,0,98,3
9507,0,85,1
9508,1,46,3
9509,0,88,3
9510,0,56,1
9511,0,61,3
9512,0,95,2
9513,1,65,2
9514,0,82,3
9515,1,100,2
9516,0,80,3
9517,0,76,1
9518,0,93,2
9519,0,43,3
9520,1,47,1
9521,0,78,1
9522,0,84,2
9523,0,41,1
9524,1,89,3
9525,1,66,2
9526,0,99,2
9527,0,75,1
9528,1,87,3
9529,1,68,3
9530,1,81,2
9531,1,42,3
9532,0,86,1
9533,0,45,2
9534,0,89,2
9535,0,73,3
9536,1,65,1
9537,0,71,3
9538,1,100,2
9539,1,69,2
9540,1,40,3
9541,0,56,2
9542,1,42,3
9543,1,63,1
9544,0,60,3
9545,0,57,1
9546,0,87,3
9547,1,88,3
9548,0,75,1
9549,1,40,2
9550,1,84,3
9551,1,86,2
9552,1,88,3
9553,1,53,3
9554,1,100,2
9555,1,76,2
9556,0,56,2
9557,1,49,1
9558,0,84,2
9559,1,99,2
9560,0,58,1
9561,0,97,3
9562,1,44,1
9563,0,93,2
9564,1,62,2
9565,0,47,1
9566,1,53,3
9567,0,42,1
9568,0,75,2
9569,0,83,3
9570,1,87,1
9571,1,86,1
9572,0,94,3
9573,1,62,1
9574,0,92,3
9575,1,64,2
9576,1,59,1
9577,1,47,3
9578,0,47,1
9579,1,54,1
9580,0,74,2
9581,1,44,1
9582,0,42,3
9583,0,69,3
9584,1,94,1
9585,0,81,2
9586,0,97,3
9587,1,68,1
9588,1,100,1
9589,1,96,1
9590,0,52,2
9591,0,67,1
9592,1,41,2
9593,0,100,3
9594,0,82,2
9595,0,55,3
9596,1,44,2
9597,0,72,3
9598,0,67,3
9599,0,43,1
9600,0,67,2
9601,0,42,3
9602,1,50,2
9603,1,50,3
9604,0,46,2
9605,0,60,1
9606,0,87,2
9607,1,97,1
9608,0,65,3
9609,0,59,2
9610,1,40,3
9611,1,57,1
9612,0,43,1
9613,0,57,2
9614,0,64,1
9615,0,71,2
9616,0,74,3
9617,1,63,1
9618,1,67,2
9619,0,76,3
9620,1,79,3
9621,0,94,2
9622,0,48,1
9623,0,77,3
9624,1,46,2
9625,1,52,1
9626,0,44,2
9627,1,53,1
9628,0,97,2
9629,0,64,1
9630,0,77,2
9631,1,59,1
9632,1,61,3
9633,0,94,2
9634,0,86,2
9635,1,67,2
9636,1,49,1
9637,0,53,2
9638,1,50,1
9639,0,75,3
9640,0,52,2
9641,1,70,1
9642,0,56,1
9643,0,57,1
9644,1,95,2
9645,0,73,1
9646,1,97,1
9647,0,93,2
9648,0,75,3
9649,1,72,1
9650,1,79,3
9651,1,95,1
9652,1,78,1
9653,1,95,2
9654,1,51,1
9655,0,77,3
9656,1,88,2
9657,0,51,2
9658,0,72,1
9659,1,56,2
9660,1,86,1
9661,0,48,1
9662,1,96,2
9663,0,94,3
9664,0,42,2
9665,0,95,3
9666,1,76,1
9667,0,74,1
9668,0,74,2
9669,1,55,2
9670,1,63,1
9671,1,62,3
9672,1,41,2
9673,1,67,1
9674,1,71,2
9675,1,83,3
9676,0,56,3
9677,1,81,1
9678,1,63,2
9679,0,51,1
9680,1,81,1
9681,0,75,3
9682,1,73,1
9683,0,92,3
9684,0,46,1
9685,1,50,2
9686,1,74,1
9687,0,56,2
9688,0,91,3
9689,0,88,1
9690,1,59,1
9691,1,50,3
9692,0,52,1
9693,1,91,3
9694,1,67,1
9695,0,61,3
9696,0,47,2
9697,1,47,3
9698,1,75,2
9699,1,54,1
9700,1,74,1
9701,1,89,1
9702,1,58,1
9703,1,47,2
9704,1,41,1
9705,1,50,2
9706,0,72,1
9707,0,80,3
9708,1,85,3
9709,0,47,2
9710,1,86,2
9711,1,89,2
9712,1,74,3
9713,1,66,1
9714,0,83,2
9715,0,42,3
9716,1,63,3
9717,0,86,3
9718,0,59,1
9719,1,72,1
9720,1,53,3
9721,0,41,1
9722,0,40,1
9723,0,46,1
9724,0,76,2
9725,1,48,2
9726,0,43,3
9727,0,82,3
9728,0,75,3
9729,1,45,3
9730,0,85,1
9731,1,49,2
9732,1,98,3
9733,0,94,3
9734,0,76,3
9735,0,48,3
9736,1,67,2
9737,1,81,3
9738,1,79,3
9739,0,44,2
9740,0,74,1
9741,0,72,1
9742,1,73,3
9743,0,55,1
9744,0,93,2
9745,0,88,3
9746,1,50,2
9747,1,44,3
9748,0,100,2
9749,1,45,1
9750,1,99,3
9751,1,61,2
9752,0,92,3
9753,1,89,3
9754,1,60,1
9755,1,81,1
9756,0,86,2
9757,0,98,3
9758,1,66,3
9759,1,49,1
9760,1,88,2
9761,1,94,2
9762,0,43,3
9763,0,91,3
9764,0,94,1
9765,1,67,1
9766,1,70,1
9767,1,98,3
9768,1,47,1
9769,0,55,1
9770,1,96,3
9771,0,88,1
9772,0,92,3
9773,0,41,1
9774,1,48,1
9775,1,66,2
9776,0,65,3
9777,1,100,3
9778,0,79,2
9779,0,83,3
9780,1,41,3
9781,0,78,3
9782,1,92,2
9783,1,86,2
9784,1,41,1
9785,0,76,1
9786,1,72,1
9787,1,79,3
9788,1,42,2
9789,1,99,3
9790,0,93,2
9791,1,58,3
9792,1,53,1
9793,0,64,1
9794,1,87,3
9795,0,89,2
9796,0,52,3
9797,1,47,2
9798,1,79,3
9799,0,91,3
9800,0,54,1
9801,1,90,1
9802,1,89,2
9803,1,73,1
9804,0,81,3
9805,0,75,1
9806,1,66,1
9807,0,73,1
9808,0,90,3
9809,1,89,2
9810,0,52,2
9811,1,96,3
9812,0,60,3
9813,1,79,1
9814,1,87,2
9815,0,85,1
9816,1,100,2
9817,1,48,1
9818,0,41,1
9819,1,60,2
9820,1,79,3
9821,1,96,1
9822,0,40,3
9823,1,97,3
9824,0,85,1
9825,1,67,3
9826,1,70,3
9827,0,72,2
9828,0,96,1
9829,1,56,3
9830,0,59,3
9831,0,60,1
9832,1,72,1
9833,0,88,1
9834,1,66,1
9835,0,62,2
9836,0,80,2
9837,1,58,1
9838,1,54,2
9839,1,43,3
9840,0,63,2
9841,1,75,1
9842,1,60,3
9843,0,54,2
9844,0,62,2
9845,0,71,1
9846,0,41,1
9847,1,68,3
9848,1,55,2
9849,1,58,3
9850,1,51,3
9851,1,48,3
9852,1,42,2
9853,1,63,2
9854,0,91,1
9855,1,91,2
9856,1,41,1
9857,1,45,2
9858,0,66,2
9859,1,45,3
9860,0,63,1
9861,1,47,2
9862,0,45,2
9863,1,89,2
9864,1,84,2
9865,0,89,3
9866,1,71,1
9867,1,54,1
9868,0,100,3
9869,1,100,3
9870,1,66,3
9871,1,59,1
9872,0,64,1
9873,1,55,3
9874,0,79,2
9875,0,98,3
9876,0,85,1
9877,0,95,1
9878,1,43,3
9879,0,50,1
9880,0,66,1
9881,0,90,1
9882,0,46,3
9883,0,68,3
9884,0,92,2
9885,1,69,2
9886,0,79,3
9887,1,92,1
9888,1,74,2
9889,1,59,2
9890,0,68,2
9891,0,50,2
9892,0,53,2
9893,0,61,2
9894,1,75,1
9895,0,87,1
9896,0,62,2
9897,1,59,1
9898,0,64,2
9899,1,96,2
9900,0,82,1
9901,1,92,1
9902,0,88,1
9903,1,58,2
9904,0,61,2
9905,0,84,1
9906,0,73,3
9907,0,96,2
9908,1,46,2
9909,1,93,3
9910,0,86,3
9911,0,82,3
9912,1,91,1
9913,0,57,1
9914,1,53,1
9915,1,71,1
9916,0,62,3
9917,0,52,1
9918,0,99,1
9919,1,56,1
9920,1,64,3
9921,0,56,2
9922,0,63,3
9923,0,96,1
9924,1,48,2
9925,1,73,2
9926,0,77,2
9927,0,93,1
9928,1,51,2
9929,1,71,1
9930,1,98,3
9931,0,56,3
9932,1,84,1
9933,0,69,3
9934,1,100,3
9935,1,61,2
9936,0,43,2
9937,0,63,1
9938,0,47,2
9939,1,89,3
9940,1,62,3
9941,1,81,3
9942,0,43,2
9943,0,56,1
9944,1,83,1
9945,1,84,1
9946,0,71,2
9947,0,62,1
9948,0,55,3
9949,0,54,2
9950,1,85,3
9951,0,90,1
9952,1,72,2
9953,0,69,1
9954,1,59,2
9955,0,86,3
9956,0,46,2
9957,0,50,1
9958,0,87,2
9959,0,42,2
9960,1,86,3
9961,0,51,3
9962,0,60,1
9963,0,96,2
9964,0,72,1
9965,1,68,1
9966,1,49,3
9967,0,72,3
9968,0,52,3
9969,0,45,2
9970,0,85,1
9971,0,75,2
9972,1,94,2
9973,0,60,1
9974,0,69,2
9975,0,99,3
9976,0,46,2
9977,1,85,1
9978,0,84,3
9979,1,45,3
9980,0,78,3
9981,0,86,2
9982,0,86,1
9983,1,64,2
9984,0,57,2
9985,0,72,3
9986,1,68,3
9987,1,59,1
9988,0,74,1
9989,0,59,3
9990,0,50,1
9991,1,72,2
9992,1,91,1
9993,1,72,3
9994,0,97,3
9995,0,48,3
9996,1,74,2
9997,0,60,2
9998,0,94,3
9999,1,77,1
10000,1,52,3
